ID,comp,duration,meanfreq,dfrange,modindx,dfslope,enddom,meanpeakf,startdom,sd,maxdom,time.ent,mindom,meandom,sfm,entropy,time.Q75,sp.ent,kurt,skew,time.IQR,time.median,freq.IQR,freq.median,freq.Q25,time.Q25,freq.Q75
f011_m118,rap,0.020521565654454,0.476980594323643,2.84915752612936,1.4002663932945,14.2054551162376,2.4533690838565,0.254823962061133,1.43483572537465,0.400569029387832,2.88046843257849,0.008214699459201,0.173338941458919,0.697761267492879,0.040935171586629,0.013978527079709,0.015968279334512,0.013812557630127,53.7621259370025,2.14464837050822,0.005493475773357,0.014539899235821,0.827227042288115,0.538908301728771,0.328375502291552,0.014574644786649,0.83654145803526
f011_m118,thump,0.975280513195945,1.55167127502856,5.07503911690427,5.12853872695472,1.05454507875101,1.76331061685582,0.035487326397556,1.6648148610919,0.487688433605951,5.07503911690426,0.005596838781958,0,0.14723525592863,0.069177295981825,0.028164047406153,0.73911481932755,0.031862513034953,1062.82960038822,10.2507962474915,0.547261261093271,0.505619771320739,4.33952715703459,2.91268815011407,0.30352590055052,0.22552134327424,4.44268306796384
f015_m008,rap,0.026976176041357,0.215311716363939,2.15139733214958,0.845334571610988,9.05478874603162,0.245854015631655,0.076832315431685,1.35205991592362,0.172945311480687,2.11353106963915,0.011084204695153,0.1494479088019,0.119600012178647,0.034245944746851,0.013838745069845,0.022337264866256,0.01150921797991,14.0509003601218,0.772741691365194,0.007629145694364,0.020069145915852,0.439454924301305,0.242461857933137,0.036640279900429,0.018666984202174,0.459446573478667
f015_m008,thump,0.444603970973628,0.270058446912837,7.82301924806295,10.3634096938988,0.649179868163035,0.809144311969987,0.043235959030512,0.449855590537282,0.250301936366886,7.82301924806295,0.003459650192682,0,0.052242535573549,0.059044040149395,0.028151153097209,0.301466938462415,0.030332513636378,173.974226136637,2.47458348314305,0.194921088869215,0.216093068337009,0.694849212693638,0.194642606014896,0.004964000232126,0.144687574770518,0.697909896459836
f017_m046,rap,0.03955042272947,0.725509440082231,2.84564697908714,2.02003185418699,10.016028022433,0.238600082778866,0.159692968789004,1.8501889925612,0.763598402498452,2.84564697908714,0.0161517938887,0,0.226766308254473,0.041808357258283,0.014827520358185,0.031703688558569,0.018323265208586,235.994862580938,6.07232292282344,0.013242814142723,0.028580843197078,2.15712298309115,0.262316287168436,0.139239768088014,0.02473497682006,2.17345543293594
f017_m046,thump,0.509447796472186,1.23589610617949,5.51935944074758,15.4253723056723,0.254716846892419,0.32227947413424,0.021617979515256,0.068320570040654,0.972020144609031,5.51935944074758,0.003821090820731,0,0.077059928484236,0.112162568196326,0.022839010228721,0.342024983906855,0.02738450675673,321.174155041734,5.14565604121613,0.281697732432124,0.302140498252592,3.95866185503614,0.864709790012641,0.065413194542038,0.292284891281785,3.97937650136768
f018_m010,rap,0.042623914841204,0.416767281232958,6.34881369523201,2.13372459786358,27.6387371749616,0.252242934632015,0.133003521512778,5.20772966504332,0.540766544512815,6.34881369523201,0.015196155948585,0,0.462956502391722,0.049148036418853,0.016272571128951,0.028369152678254,0.019317746066226,246.39574405055,6.86791907673515,0.010145763843961,0.025648973376504,0.820489408242902,0.393413551976503,0.2188042727092,0.021823545482597,0.791602701478483
f018_m010,thump,0.241042438991229,0.49256216196169,4.72532467160123,14.6523749080505,4.41686790789061,3.46349433878758,0,3.89729165157128,0.292602295640427,4.72532467160123,0.002092550107618,0,0.105703357383578,0.069951126787058,0.0230031417787,0.144573948620589,0.025498084632171,305.060795869152,4.97070801082555,0.241259315837607,0.144098554868117,3.49075975811882,0.036732178144894,0.02248490368833,0.125807018804104,3.50057574321969
f019_m026,rap,0.043140014963822,0.286533730643132,2.44398086005793,1.83485946173796,5.92516990488159,0.047383348722871,0,0.988909800905737,0.185739394054037,2.44398086005793,0.015292981812308,0,0.162192595866361,0.037535517878893,0.017403707284853,0.033275692434312,0.020388197078061,119.703561250892,3.59582221470712,0.011304408301571,0.030325554450233,0.379446071823666,0.267941653004133,0.124558519474518,0.026136058012655,0.477191408396924
f019_m026,thump,0.879459260678411,0.840901174319756,4.3929986155521,9.38702579460077,2.24122108661227,2.72913604563844,0,1.38268045913551,0.961629093673187,4.3929986155521,0.005842818814465,0,0.029652113711501,0.046268141564791,0.026898175474388,0.665104230061584,0.029774818601165,516.296073038053,5.76858089124899,0.44992846105533,0.423966125736422,2.32600901325104,0.306358319363509,0.034035442988757,0.235474191677132,2.3279511294697
f021_m077,rap,0.054065922926154,0.660895424028514,6.17511850203926,1.29728828114879,24.1783683884536,5.05136374411128,0.185036718595648,1.39442640542287,0.415174323763587,6.2126638854335,0.018126528607231,0.057779647152973,0.726086171223982,0.056771427448389,0.028540919662448,0.028806432327265,0.028248893611655,374.906430289108,8.76176498384457,0.013952162156877,0.023576429955097,1.23067643537472,0.54168037021137,0.283860138127906,0.019511462123172,1.37586202186988
f021_m077,thump,0.59512853006312,1.2629039460065,8.25555830690705,7.13076883357157,0.701368996408113,0.474765694998207,0.073984098833574,1.11215514077822,0.701286097194315,8.25555830690705,0.00454896918412,0,0.205770835579512,0.064090574654266,0.034054086124383,0.441680400867577,0.037884564652517,710.853904194055,8.75808714647304,0.321552542333086,0.322693673259077,4.31815293243618,0.882128278801853,0.227483765341512,0.193453754085835,4.44303086297099
f030_m066,rap,0.027843700221307,0.349544793086353,1.75616579401579,1.42675596454213,8.0892246432441,0.211489774809227,0.241135991178735,1.40336537378895,0.292774272255887,1.75616579401579,0.009782084005968,0,0.268365925903834,0.04326960426227,0.0152032301505,0.018580476266703,0.015809399657599,38.602397998661,1.69738098856402,0.010189269917855,0.015553857461697,0.694281634042291,0.38674052179426,0.121103071332978,0.012916658268819,0.706661567343243
f030_m066,thump,0.671006912520772,1.276393264251,3.48383325961036,5.04166385647056,0.424055977549988,0.03127796975472,0,0.732003621562643,0.771196815963221,3.48383325961036,0.005154949094498,0,0.142311261460596,0.066103712982063,0.03615939353023,0.524831669476298,0.038388491271861,366.202113851072,5.06684380544788,0.315611412801551,0.382718995995874,4.65378268634101,0.696681652162819,0.150903822353513,0.236066509932443,4.76998955882087
f033_m024,rap,0.034507175643413,0.357081123896767,2.87352974629041,1.80160338315896,13.6444568104408,0.364655081880087,0.346001432376177,2.41493848604471,0.167115147257055,2.88289387383648,0.014287731898136,0.019259882384324,0.255168678828097,0.046902740743918,0.016876291169594,0.021000299945971,0.013531901181755,15.9379525162377,0.862139783456823,0.007555255955293,0.0212181847973,0.832482001196185,0.373041594366561,0.142232275803107,0.020115123955785,0.877181072668063
f033_m024,thump,1.42420263806788,0.637671736402919,5.7598369272238,4.21242360028377,0.208432758959606,0.385197647686487,0,0.170042749613778,0.547755282031332,5.7598369272238,0.007199177679135,0,0.107253550477414,0.075464526348336,0.019561458553607,0.87049975728146,0.022835543374042,118.423460100015,2.06814125924142,0.653981642478022,0.384733911077409,1.42568498752464,0.392657467604061,0.069581825874237,0.305493034522326,1.47281737378954
f035_m065,rap,0.033072977816344,0.47429540518691,5.33771852877005,1.53558858040647,12.9755014541859,1.74648956868179,0.344291083630475,0.514525229387585,0.212525657402167,5.3357192677484,0.011484792605099,0.019259882384324,0.364640307811377,0.059127599882363,0.017217176209954,0.020898128015353,0.017374061910227,19.7774670857642,1.08469587222551,0.008626717333602,0.020772051834531,1.05368837178056,0.348580701492474,0.216533858738083,0.016591415255935,1.20359239149103
f035_m065,thump,0.565067797624451,0.956581050341323,5.66684283346941,8.96928494739693,0.254172484509021,0.512605458820315,0.026615494798167,0.152038186726452,0.592518994821821,5.66684283346941,0.004275296550632,0,0.11425055270073,0.095433622409315,0.030229769398237,0.36122999391079,0.032849622568552,1036.73261708444,11.1548312654192,0.180527926938682,0.324143730276813,4.54585522603251,0.67709706107132,0.105396916241142,0.222726714462009,4.57461530795465
f039_m041,rap,0.031110464335272,0.566591223986805,5.48156369131527,1.27814120027483,23.6183059434067,2.41040697260884,0.208582402419661,4.15311505340404,0.340605157029794,5.47792962078537,0.010570244773676,0.038519764768649,0.469602329879312,0.071239537675719,0.018540148751097,0.023072087412654,0.018256481400943,48.2232547250329,1.78870765194626,0.010154540520321,0.020495521248395,1.07874951420713,0.431106141139214,0.253792428918126,0.01652855780163,1.21350572640521
f039_m041,thump,0.407724399634357,1.47356513960631,7.42962160928709,4.77384817016903,0.283156712369895,0.592988201505461,0,0.135487734713492,0.74596340950109,7.42962160928709,0.003428685756386,0,0.110695072614844,0.042313511399667,0.026375341958614,0.266741803711047,0.030161034784504,1450.10796705839,12.0358052392197,0.225976290536637,0.149177219975339,4.8814765360202,1.3341000975712,0.227316774931547,0.124621005336726,5.03916846700216
f042_m109,rap,0.033275606172973,0.369544392949976,1.62136809102992,0.967401966546743,5.14919072518901,0.14627904194345,0.158393875992806,0.858876651164684,0.335662859771926,1.62136809102992,0.013698978296341,0,0.196755553851574,0.050691864473496,0.017667180963062,0.020925369532596,0.015775843258774,137.73586458355,3.80261006924056,0.008139112649116,0.016028182659474,0.939360000288096,0.366251824042713,0.095335021701847,0.017811819696238,0.975202051168243
f042_m109,thump,0.458130046787158,0.874281098276463,6.65253379954722,4.16359662365229,0.451128146121642,0.41987989268864,0,0.846558923048402,0.604544970909862,6.65253379954722,0.003018650705756,0,0.15973179812778,0.041975366900757,0.021333945465329,0.288637327528645,0.023908146761997,1544.23319039235,13.8207347834432,0.256159060816203,0.138468912515498,3.62537843807168,0.426598314934327,0.09520047919938,0.205357658516144,3.66871939843828
f045_m044,rap,0.031414321141899,0.319113645388048,4.4590376857138,1.35840328000796,15.2076649653426,1.25730771841817,0.271425854679566,1.8652802153138,0.440251528290832,4.56298364364415,0.013262804175268,0.192142127267277,0.494930533609541,0.040130515127211,0.014966778938534,0.032412775188887,0.012988638529868,12.5246457694917,0.924645042350467,0.01345385298507,0.026517604249573,0.549728811313341,0.44113097902152,0.209743974963632,0.021369366793498,0.578293364892497
f045_m044,thump,0.572871683036545,0.800295604015518,6.73472907658443,5.74769068644611,1.64292335067651,1.88139732876524,0.099090852968415,0.878508019876058,0.564825210724792,6.73472907658443,0.0045096935834,0,0.325992202964872,0.056357505164584,0.012505287038157,0.422574928599273,0.011702056990044,198.929732475012,5.02174418267764,0.270317185722622,0.289119591310863,3.00055986921622,0.564203823020258,0.217807490582048,0.182726330090472,2.91758495967892
f048_m023,rap,0.031137423493753,0.366008879800139,1.77144084229187,1.44436294829929,5.9670754324685,0.377492660366014,0.342773176855194,0.947625770649734,0.238223789922119,1.78107468589251,0.013812912532923,0.04214999489335,0.280690601812803,0.046095332678175,0.014320034240162,0.022321737825591,0.015526858749274,9.97996438236359,0.644147825046778,0.010936067906704,0.021544138167367,0.777390669936489,0.357613871639955,0.15708000346843,0.017918661569352,0.876905827884088
f048_m023,thump,0.732261644398236,0.667345358495283,6.71436393759645,3.47521479558818,0.75786561691653,1.74528186162412,0.031678775198561,0.2942880307772,0.354872606570211,6.71436393759645,0.005002732932524,0,0.142492535227315,0.058855540943883,0.014383377496734,0.472581210376503,0.018608517723352,978.118453903599,9.96827709241869,0.320829441646365,0.285921880536384,1.81445957703426,0.498307575831332,0.175439762110607,0.202211397337641,1.96312267244625
f049_m139,rap,0.02713949887113,0.644693145742729,6.26248804186843,1.94988313698353,6.95282104985855,0.379555758994411,0.29753721291618,1.00737412188317,0.347722982551379,6.26248804186843,0.011717565733534,0,0.895396379148617,0.06835943222443,0.016566699197941,0.018633879160614,0.019871353695015,218.176485120197,6.14905966453427,0.007581953737984,0.014632913603169,1.81266144926069,0.674960125385192,0.208327714315381,0.013745379940249,1.87460943417754
f049_m139,thump,0.61459050472335,1.0767729014635,2.40981968044951,5.9659641988735,0.516122203810258,0.541065777036534,0,0.562298993787415,0.637385024880798,2.40981968044951,0.004458749933621,0,0.128851227490365,0.061221999162875,0.019881352014369,0.464214464307522,0.022376068929711,986.215277873637,12.1427182730305,0.364836976089216,0.271773403040894,4.143526400135,0.606664628071058,0.211302699122916,0.202496048664803,4.20680473746483
f050_m067,rap,0.027456737808359,0.883290534890491,3.63393390915518,1.00882375766644,24.0629588096763,2.45931428400536,0.384775744740254,2.55066126301137,0.227874154904889,3.63988177445344,0.010362388222757,0.038519764768649,0.739800896841622,0.081186103365203,0.033156189978919,0.022769264319342,0.032506938285447,18.5539232905812,1.22931809409592,0.010779416678241,0.020319700954035,1.23878261170441,1.33684900246648,0.370254648310117,0.01617823974211,1.55874846599831
f050_m067,thump,0.471185443689954,1.12917110232442,5.79834917123491,5.15546262927815,0.413987847169223,0,0,0.811169487255268,0.864703318726909,5.79834917123491,0.004050531029654,0,0.081080585323037,0.098324964628363,0.039103790694889,0.377539884816355,0.045133219617409,562.885365417932,6.96042933754398,0.332125131124221,0.289346676430954,3.42463949162397,0.680715082230028,0.15450724925992,0.155251573612899,3.56971521074406
f056_m110,rap,0.018317697323636,0.333264532756295,4.43699282609171,1.55997587313292,5.68676230887882,0.04214999489335,0.198578466506033,1.2100938193647,0.31794553661011,4.43699282609171,0.009193816555131,0,0.284583263514157,0.038710661504285,0.011275801905112,0.019104994082444,0.00942578704112,89.9736932472218,2.99565756675044,0.009749184852456,0.015217127493049,0.704938604958743,0.298961708855388,0.110076581273345,0.015816576849196,0.695852344270313
f056_m110,thump,0.175261901044624,1.53526290669266,5.44690628749108,3.31729646787139,0.535266347834384,0.648951095038378,0,0.446598512594631,1.03525669530169,5.44690628749108,0.001506000180301,0,0.519258500529325,0.075667682503994,0.017584114930898,0.124865862337329,0.020368404348692,448.737374272367,5.45298706271287,0.174398794507651,0.24581078646466,4.61485015016799,0.982979446329453,0.179773964366152,0.148975617690272,4.68445429627015
f061_m053,rap,0.029101503926481,0.224852085217841,0.773670117601235,0.850960959520946,8.24279556189778,0.625122997508721,0.52432074403674,1.06397375658804,0.235521931641072,0.761358573634129,0.010304134846132,0.053022240617526,0.217542472419242,0.034515933749254,0.010438881744214,0.018816007274112,0.010064921139986,7.94595602408274,0.550237676504538,0.009188557351586,0.016905454037851,0.249921594845313,0.144777905585041,0.085383390574043,0.014618394783964,0.269676653710872
f061_m053,thump,0.228743431755272,0.030736905489082,0.182715287404258,4.9674251378355,0.036607805981227,0.06090509580142,0,0,0.318044669407525,0.182715287404258,0.002063160661855,0,0.005047525909969,0.063347254008724,0.048583171531139,0.1052092133975,0.058271805305315,1289.16259515054,14.8250667840741,0.048108304453662,0.064507798861162,2.40170568134704,0.816069181161542,0.07632922429995,0.057100908943842,2.3253764570471
f062_m025,rap,0.05134526870306,0.318572007371739,2.046991185276,1.31708293035845,6.02763669063656,0.261403171476656,0.2735920969755,1.05315682640283,0.311229233140727,2.046991185276,0.017452763104651,0,0.337469585212179,0.038998906736841,0.016257861615406,0.036858863640963,0.013135007409304,79.1132005798421,2.55792052234031,0.011913549852143,0.034120848361996,0.544587392329479,0.375226733535125,0.174696959195103,0.027017006005091,0.575789786525768
f062_m025,thump,1.06515798278103,0.699914745195462,2.95183596455696,4.89816459519832,0.217267065551284,0.84304621527028,0.038416157715842,1.21665054843717,0.614875694795699,2.95183596455696,0.004625889022049,0,0.131141113856735,0.067895963745179,0.028014044359593,0.71434873906303,0.031093390155268,1114.76637335072,11.32616433478,0.593293329591873,0.433986348825204,1.0092446511462,0.499218521795385,0.067074975686544,0.216882736349279,1.0539999543174
f068_m131,rap,0.047892879531614,0.750928272908151,5.34943016529219,1.81284986565233,19.398736107346,1.99186080194516,0.137727863624717,3.24769038757795,0.348895745062992,5.34943016529219,0.011813590563202,0,0.699082777052822,0.073257338236486,0.021560390700962,0.031136087136877,0.01681761989104,177.569345297978,4.62353137843718,0.01500949326213,0.027900515496168,1.19763224813173,0.798921188108498,0.365460949243248,0.021767302618332,1.4946121226112
f068_m131,thump,0.07898430848356,0.219334623862034,6.51684525075188,22.8344527672359,0.127073212525227,0.487240766411355,0,0.243620383205678,0.145937555656216,6.51684525075188,0.000633907228653,0,0.029194516140257,0.007993729848549,0.006009177101392,0.111884789655119,0.006317273472973,1686.02007929516,11.3740723790494,0.10767494380152,0.020849858179336,0.471233760254652,0.143989783482646,0.007168150419652,0.004209845853601,0.478401910674295
f071_m060,rap,0.035527411245834,0.500618221484537,4.2062338290057,0.974791484666598,11.2209608448894,1.00606509397493,0.421762059456633,1.62151859983046,0.175151585454509,4.1604419721323,0.010551108133403,0.349146969936112,0.467874995939353,0.052392568402228,0.01071529530912,0.029165885849566,0.01141642886304,3.91607835906011,0.271491003028118,0.010486894295326,0.024259186852954,0.920441580674151,0.862245141190535,0.23724171523852,0.022812117828374,1.13436552797852
f071_m060,thump,0.712525235593899,1.03278581578307,7.56758288607465,3.61528538450921,0.238402567670723,0,0.046221184423077,0.553437432451206,0.408469633815013,7.56758288607465,0.004347404224806,0,0.159559475970059,0.051779530034901,0.010322954172583,0.458293898776141,0.012868405500497,76.6632614657988,1.86194989784183,0.253030402295729,0.325291837831817,3.07574343153404,0.979925166409647,0.418739914271069,0.237492059086961,3.31610852309496
f072_m086,rap,0.025186011122622,0.252172469026637,4.82813851404419,2.19462367705858,28.4863099285525,0.19760222390023,0.321443244608402,4.82750564078495,0.163009216957188,4.82813851404419,0.010573666860895,0,0.389134263318661,0.031493981101825,0.010137336305631,0.020388086835462,0.009168862437357,162.89532878741,4.54699359334912,0.008690097944949,0.017696116300368,0.578235025813706,0.323547799656438,0.150138064477712,0.015013864251656,0.538517603337115
f072_m086,thump,0.748780584402193,1.22793968586583,5.15645103256898,15.813228055321,0.056129954880542,0.048287080579374,0,0.078403166897708,0.689365277700816,5.15645103256898,0.004792551140098,0,0.087000272283116,0.077359504866489,0.038650818791408,0.521514518639179,0.044292511474928,308.371511843731,4.37730760513208,0.308802976451389,0.393683873479665,3.58154061156836,0.816099972372417,0.189680860547357,0.329823665550196,3.75958490864161
f074_m166,rap,0.024579006763227,0.216311378667272,2.12026033732505,1.9245441151506,9.62684981060503,0.079998668879659,0.067834153472455,1.98748466585442,0.138252023652964,2.12026033732505,0.011892747369487,0,0.154246540401237,0.02778565972844,0.008087616180957,0.017212040882934,0.010486693026087,39.6281456270035,1.27744250420822,0.008485323088803,0.016564227154326,0.37692590981335,0.176236385622397,0.059108150082454,0.014772207412379,0.421284916074254
f075_m064,rap,0.025725184092292,0.222719950812915,1.88236733116074,1.84548723818276,5.49649404055503,0.427912623179242,0.285108976787051,1.16648929358557,0.158913699434687,1.91343346340289,0.008526035959875,0.132555601543814,0.214104370264846,0.039586143685545,0.007456453833048,0.024638736017157,0.010288330470523,116.052027998231,3.09089053226887,0.008734379818323,0.023746600169926,0.399071098857751,0.25410731145664,0.142971105379177,0.02208942658661,0.46541270335658
f075_m064,thump,0.464954691977396,0.526966192240293,2.59681201276401,6.65774123801705,0.662802210513997,0.250378470996217,0.076832315431685,1.38588767354906,0.565781711772432,2.59681201276401,0.003243422744986,0,0.203823364227585,0.040426959337888,0.01499651071084,0.3266265870294,0.016122790137707,999.650200170897,12.9522637065438,0.230173843806345,0.221922701374879,1.57454592094049,0.411777152948978,0.226619605728003,0.274041552547319,1.52701386195082
f076_m192,rap,0.06980850450186,0.863833296664314,2.55133091925169,1.15898117792827,11.6192850945033,0.153761958390516,0.210460715000299,2.7421180228262,0.433790298226137,2.57482218684464,0.018215046389377,0.038519764768649,0.235444998957165,0.105688702585771,0.018647563804439,0.038231665105405,0.024883948554003,33.9902370194886,1.41002455280846,0.011889025380784,0.033685574535877,1.49042834454438,0.82998287321766,0.243412806728145,0.030749101689733,1.70829705521053
f076_m192,thump,1.02992985419537,0.778876278451901,6.8088863539149,5.08015581079956,0.50102460954946,0.270361439563176,0.053230989596335,0.818512205211414,0.555865654641116,6.8088863539149,0.005344725479934,0,0.15355669067211,0.078350463259194,0.029178206817447,0.688713575418214,0.030893868109508,874.929774075771,10.6622726963318,0.38924602532968,0.507980363964105,2.93405062928879,0.914551016414353,0.237953865713822,0.370254983437963,2.93033309777947
f078_m111,rap,0.038443517664614,0.833472948596973,5.20917841795645,1.97928892184815,15.3292041592645,0.710530447998077,0.270372615972948,4.1053354110846,0.44091685566982,5.20917841795645,0.013988849699908,0,0.496972787340974,0.080415427324824,0.024943126031728,0.0368622249629,0.020252132231793,51.7556033594197,2.32191898029542,0.011933278468757,0.033201130229289,1.43561891276557,0.701683325027151,0.368442380402386,0.029642072858001,1.66550821872672
f078_m111,thump,0.897736478888212,0.988982646829434,10.6084485843108,4.68669119485763,0.162813851859622,0.348101617380542,0,0.248644012414673,0.525435597254134,10.6084485843108,0.005900753818878,0,0.099250508738585,0.045120297588042,0.015903713735429,0.685569884929853,0.012342163013832,307.824930421804,5.18664227397566,0.645384522569155,0.367255712038725,3.5716461666518,0.487306900070051,0.165875006654501,0.060192440691118,3.73587458764328
f080_m032,rap,0.028370823094952,0.279744074805369,0.494479577668444,1.10126885116815,5.69883840591325,0.611226832610079,0.528507302503196,0.599666591415906,0.32146287838109,0.45782350044883,0.02943955252016,0.115559294305946,0.234053933537992,0.048106343611036,0.03220125530731,0.017823691012216,0.013833374465363,8.04256704030142,0.552566805574678,0.007606488098742,0.015876750807695,0.404258171071414,0.147031890486168,0.099384860064699,0.012693067932064,0.406188608871008
f080_m032,thump,0.269598490223822,0.01362121807344,0,4.24264068711929,0,0,0,0,0.291000956629675,0,0.002388270306995,0,0.0077040416192,0.051366668952916,0.045501630636255,0.14212371989977,0.054977985832423,1379.17872346879,15.1276363247315,0.052081000373574,0.105675338903652,1.84274770126443,0.739173042883115,0.076504363078665,0.0900427195262,1.76624333818588
f081_m059,rap,0.027189787242599,0.267164634587824,4.56939708172747,1.97479921644758,25.1754427856527,0.290784278318104,0.065645559080974,4.28355864213569,0.194589442898171,4.56939708172748,0.010369329340248,0,0.335164923217207,0.031828537183502,0.01145501249982,0.017334145941861,0.007745309155091,55.0622401012569,1.85746514244368,0.009138831308053,0.016897606071648,0.562711228889854,0.171837393873178,0.031063773161486,0.0152703984042,0.581505738649288
f081_m059,thump,0.219353089377571,0.395425736785408,9.77170968789664,9.54949491075933,0.466870093182144,0.848309822381266,0.03813053176337,0.125148075136812,0.209983360032768,9.77170968789664,0.00203041568861,0,0.139902091304873,0.054255589326691,0.030003728238377,0.185570264110449,0.033913001531643,129.661073958279,3.43359078123705,0.10801382727778,0.124272271288488,0.840284160663001,0.542916680340002,0.212362568016975,0.142534182952144,0.95775291396818
f083_m038,rap,0.03180682583609,0.589173384681606,6.0481776741432,1.30754489940325,12.9872995871014,0.4689463404594,0.292198592112985,1.76927937774599,0.371863292986356,6.09110417718454,0.009104779669835,0.177347307919094,0.45389572169986,0.064818336465892,0.017143308843077,0.019992061442593,0.016467004708323,13.6470167290951,0.78137072743247,0.008180108972009,0.01930339311198,1.19073033635238,0.298508066579756,0.19346433533246,0.016977352400307,1.3428153606134
f083_m038,thump,2.82940424653176,1.13447918557321,8.75322093267015,4.88861044054839,0.437094154534735,0.265993439147009,0.019335708692924,1.05018657331754,0.579980678234609,8.75322093267015,0.009504837862309,0,0.250039026928154,0.042398617322267,0.018981605601057,2.0707749345977,0.020392778283662,921.209189412189,10.6180079171588,1.59353471421673,1.23565953108083,3.72106179186363,1.47011169688569,0.303113993235472,0.505449692305216,3.73190356147641
