ID,mmass,cop,comp,duration,meanfreq,sd,sp.ent,time.ent,freq.median,freq.IQR,modindx,enddom,dfslope,startdom,dfrange,meandom,mindom,maxdom,kurt,sfm,entropy,meanpeakf,skew,time.Q75,time.IQR,freq.Q25,time.Q25,freq.Q75,time.median
f017_m046,0.0861,1,rap,0.234800453514739,4.06681472354864,5.60182666686863,0.85776643583565,0.898165249613366,1.45787634978001,4.60389237335017,4.44425006662909,0.1205859375,-5.00284036013794,1.158486328125,3.001728515625,0.470288980190977,0.04306640625,3.044794921875,184.020554047304,0.365804723932303,0.770269405896123,0.181421475147638,9.93900388187671,0.155208774548524,0.07072637608823,0.60417665951385,0.084482398460294,5.20806903286403,0.122030001909121
f017_m046,0.0861,1,thump,1.71232993197279,4.05856270515848,6.18099475928738,0.841236421061172,0.864302943033671,0.91940309964107,4.98853059057839,12.4370203973899,0.12919921875,0.045435084508711,0.06998291015625,3.897509765625,0.149761489043074,0.04306640625,3.940576171875,562.70715671393,0.299533087689417,0.727051243967327,0.134942819189838,18.8592283633601,1.14007580454127,0.728997894518291,0.197051723554992,0.411077910022974,5.18558231413338,0.787988939434111
f018_m010,0.1233,1,rap,0.185085034013606,4.59415608862954,5.5432379217379,0.88413286232615,0.910226209197266,2.32524539297298,5.20313098926731,4.32116792679959,0.124892578125,-13.0316617560902,2.596904296875,3.871669921875,0.55556286817457,0.04306640625,3.914736328125,243.308870940365,0.437670815539801,0.804629039702857,0.177097879244587,11.3455254767604,0.11153146641733,0.051725636484119,0.797971862884281,0.059805829933211,6.00110285215159,0.087416045546552
f018_m010,0.1233,1,thump,1.41923091458806,5.11325395506769,7.82692669327496,0.770428332058046,0.862051738920745,0.206441787851046,10.0643016589475,14.0719667122055,1.485791015625,-0.027530942856343,1.19150390625,2.835205078125,0.139378111475938,0.04306640625,2.878271484375,626.224484991596,0.2962039727322,0.664180010034359,0.129538324311024,21.5756814603275,0.967576336350343,0.799728602268933,0.100021579361386,0.167847734081409,10.1643232383089,0.596515805352314
f019_m026,0.0846,1,rap,0.194340136054422,3.21647037899758,4.24973529645914,0.849299703598438,0.909306871137526,1.7259748536101,3.02546828283188,4.97695928490591,0.064599609375,-3.50429227617401,0.719208984375,3.1180078125,0.489883152640538,0.04306640625,3.16107421875,95.4019109115854,0.271126695259526,0.772140443145331,0.129538324311024,7.00033056875291,0.132518643660861,0.057021336053436,0.709519083624725,0.075497307607425,3.7349873664566,0.105716498115405
f019_m026,0.0846,1,thump,1.82353892668178,3.42684012899317,5.99468637073546,0.796272902119462,0.864874932868921,0.439932010450327,3.30014066320969,10.808652262505,0.96181640625,0.189006397960084,0.57134765625,3.663515625,0.128827084652277,0.04306640625,3.70658203125,1156.18360365678,0.187358803439604,0.688704250750305,0.129538324311024,27.8559546963109,1.29489767193435,0.897112121838867,0.131831322272874,0.397785550095481,3.43197198548256,0.878399059146008
f021_m077,0.096,1,rap,0.186706349206349,5.00540773929828,5.97804643718338,0.888106744333984,0.914346835149506,2.37365104399943,5.92626657465998,2.87591217967873,1.7915625,-0.117379545439435,1.614990234375,4.38416015625,0.688044259140894,0.055986328125,4.440146484375,313.108108161647,0.474571179042314,0.811969699130359,0.259246201402559,12.5553291936969,0.107662474790788,0.053334614041548,0.845679047324966,0.05432786074924,6.77194562198495,0.081077063208071
f021_m077,0.096,1,thump,2.02441924918115,5.61701453581319,7.07849436934319,0.88124078497743,0.86686247304106,1.82876806608175,9.2843201542153,9.65356174876616,0.2296875,-0.153180495271932,0.6986328125,7.13466796875,0.263529086013397,0.04306640625,7.177734375,1016.36514998743,0.454984651748948,0.763954403599746,0.167970287893701,24.8468801845699,1.3518364294076,0.918182926433909,0.350043857422557,0.433653502973689,9.63436401163786,0.83059563065347
f030_m066,0.1237,1,rap,0.158358276643991,4.12065137720339,5.01118198990878,0.876146147849606,0.91654698268343,2.22694114474367,4.48186386296164,3.98070790842658,0.116279296875,-9.7624161239203,1.688203125,2.898369140625,0.59061876834345,0.04306640625,2.941435546875,76.6354094513393,0.384332837522872,0.802997473728936,0.237628221887303,6.79773274975695,0.108779104639659,0.056332167977565,0.790366283299848,0.052446936662093,5.27223014626149,0.082199798814728
f030_m066,0.1237,1,thump,1.63666504697117,4.61010005149089,6.83860094300924,0.832570086420822,0.863646244937695,0.878213240288967,6.5668102888578,8.12826581469075,0.05537109375,-0.19342895399122,0.3814453125,3.174609375,0.15947490759735,0.04306640625,3.21767578125,795.826307629486,0.351679538638279,0.71916603798342,0.129538324311024,23.20011855122,1.15962574411485,0.842706487739806,0.173300569050493,0.316919256375044,6.74011085790829,0.762146593520659
f033_m024,0.1129,1,rap,0.200707482993197,4.01417119889891,4.56627772884308,0.885626541036634,0.897741920451716,2.14827080101108,4.64821310585271,4.35612849189473,0.228251953125,-8.01185648480866,1.7743359375,3.570205078125,0.759822983470557,0.047373046875,3.617578125,39.5806538896056,0.377066613233125,0.795049376922002,0.501367571973425,5.08735892798573,0.130237220720456,0.056268910147798,0.878816425771483,0.073968310572658,5.52702953162419,0.104126996733089
f033_m024,0.1129,1,thump,2.83201465201465,3.58842923868302,5.85794957614511,0.842067329257621,0.870977235424307,0.717176022980041,3.70967276990536,5.98186064804986,0.21533203125,0.059316002642382,0.102696814903846,4.55178786057692,0.174329310073288,0.04306640625,4.59485426682692,460.361725906676,0.354636869797861,0.733389988943663,0.129538324311024,17.9767677715076,1.89988123126073,1.45387169780122,0.168689802249993,0.446009533459513,3.87836257215535,1.18282774048038
f035_m065,0.0971,1,rap,0.17246485260771,4.29484462851437,5.16871789825015,0.8848757199779,0.911692189653757,2.10639968627137,4.54926394663217,4.22854070565585,0.495263671875,-2.39959850305768,0.90439453125,3.9448828125,0.800366225374299,0.047373046875,3.992255859375,39.4586427750993,0.429096354406355,0.806700348739726,0.458131612942913,5.05320485786167,0.11351806543733,0.049745432390459,0.941798792532203,0.063772633046872,5.49106273916437,0.090211510173481
f035_m065,0.0971,1,thump,1.88773696145125,5.17153372103518,7.21353802990227,0.851639534796994,0.865736246311432,1.1364175744037,8.28894862812223,9.40630872135194,0.211025390625,0.057481024021961,0.11197265625,3.828603515625,0.157617196236763,0.04306640625,3.871669921875,1109.57165998186,0.392460205918068,0.737349026370324,0.138185516117126,26.0243382846081,1.24217371726799,0.933202881480912,0.20134729298265,0.308970835787078,8.49029592110488,0.79361406967621
f039_m041,0.0869,0,rap,0.219613378684807,4.51181757682331,5.56913781425434,0.883897290847409,0.90214281115135,2.16749307275866,4.60520106437216,3.81194926900223,0.999140625,-5.83123071557461,2.131787109375,5.723525390625,0.885810936416762,0.0516796875,5.775205078125,67.2170583019069,0.403862979627525,0.797390741878898,0.419219249815453,6.25612536409154,0.144685893133558,0.070024996491519,0.907979381429217,0.074660896642039,5.51318044580138,0.112157649526592
f039_m041,0.0869,0,thump,1.66443397871969,6.08497214596778,7.40061201959657,0.887383848917064,0.864177874452006,2.17856183609127,10.7261773271383,7.0079476649541,0.241834435096154,0.045470648528337,0.115948016826923,7.03638822115385,0.182839224348238,0.04306640625,7.07945462740385,2475.22574887468,0.42360112992566,0.766862781072386,0.129538324311024,38.3018627903372,1.08881247354536,0.831956285516934,0.386837932735608,0.256856188028426,11.1130152598739,0.652853906506377
