,ID,comp,duration,meanfreq,sd,freq.median,freq.Q25,freq.Q75,freq.IQR,time.median,time.Q25,time.Q75,time.IQR,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf
579,f042_m109.wav_1,rap,0.166666666666667,4.32348766846545,5.57955550423167,1.8303327877796,0.774140752864157,5.03491543917076,4.2607746863066,0.108974358974359,0.083333333333333,0.134615384615385,0.051282051282051,5.98030019474152,52.5894263897098,0.875074396476377,0.922175938366589,0.80697255271118,0.401514962846627,0.55986328125,0.04306640625,4.00517578125,3.962109375,2.95652173913043,0.04306640625,0.04306640625,0,0.129538324311024
1129,f042_m109.wav_1,rap,0.166666666666667,3.94276998307794,4.64026980637528,2.18439716312057,0.846153846153846,5.4189852700491,4.57283142389525,0.096153846153846,0.057692307692308,0.121794871794872,0.064102564102564,6.88063682219377,79.2646859495508,0.878567671263377,0.920710943086211,0.80890686917396,0.368362838744799,0.585703125,0.04306640625,2.28251953125,2.239453125,3.07692307692308,2.28251953125,0.04306640625,-13.43671875,0.129538324311024
455,f042_m109.wav_1,rap,0.178571428571429,3.57178132604541,5.27203624754524,1.40580448065173,0.632892057026477,3.45010183299389,2.81720977596741,0.089285714285714,0.051020408163265,0.108418367346939,0.057397959183674,6.71410765742476,65.716576751057,0.841833509673962,0.917572510607148,0.772443286984764,0.310394733854257,0.569996553308823,0.04306640625,1.67958984375,1.6365234375,4.15789473684211,1.50732421875,0.04306640625,-8.19984375,0.129538324311024
641,f042_m109.wav_1,rap,0.190453514739229,3.97747386602869,5.63110214922088,1.57555502506565,0.698496061112437,4.0176653139174,3.31916925280497,0.114272108843537,0.088878306878307,0.139665910808768,0.050787603930461,7.39795215841791,94.7532344660511,0.856156015638456,0.914827638803146,0.783235186233637,0.340788179511817,0.807027004076087,0.04306640625,7.96728515625,7.92421875,2.97826086956522,1.42119140625,0.04306640625,-7.23601768067627,0.129538324311024
827,f042_m109.wav_1,rap,0.19047619047619,4.34076556735041,5.41632003221247,2.13174224343675,0.593317422434367,5.74940334128878,5.15608591885442,0.095238095238095,0.06984126984127,0.126984126984127,0.057142857142857,21.7256791120111,657.644248081219,0.871550455245998,0.915654141175916,0.798038783589753,0.441694433570029,0.237662760416667,0.04306640625,2.02412109375,1.9810546875,4.26086956521739,0.04306640625,0.04306640625,0,0.129538324311024
889,f042_m109.wav_1,rap,0.202358276643991,4.82344604058674,5.52140131472331,2.73331835542575,0.835317906088519,6.54909009211413,5.71377218602561,0.12015022675737,0.088531746031746,0.158092403628118,0.069560657596372,5.71943352405137,55.3330644390132,0.902137013679217,0.907460717621157,0.81865390182595,0.432961523093027,0.62685546875,0.04306640625,4.52197265625,4.47890625,4.90384615384615,1.07666015625,0.47373046875,-2.9795158246022,0.129538324311024
703,f042_m109.wav_1,rap,0.202380952380952,4.34767327640886,5.62898147851148,1.77937542125365,0.73152100651539,5.2689283307122,4.53740732419681,0.107514880952381,0.075892857142857,0.1328125,0.056919642857143,10.3926394474603,195.060033369541,0.875117974930325,0.908503178344507,0.795047461650609,0.430239633856155,0.271763873922414,0.04306640625,1.67958984375,1.6365234375,4.31578947368421,0.04306640625,0.04306640625,0,0.129538324311024
1011,f042_m109.wav_1,rap,0.226167800453515,3.89964537244057,5.00021037933631,1.79979899497487,0.707537688442211,5.16060301507538,4.45306532663317,0.119366339128244,0.087954144620811,0.16334341143865,0.075389266817838,11.1759674771852,212.685979383271,0.868554970693264,0.898436478186301,0.780341468980862,0.448761526231485,0.453853665865385,0.04306640625,1.67958984375,1.6365234375,4.1578947368421,1.67958984375,0.04306640625,-7.23588165166934,0.129538324311024
1070,f042_m109.wav_1,rap,0.226167800453515,3.57282273671059,4.65530472744173,1.78211055276382,0.778291457286432,4.32924623115578,3.55095477386935,0.131931216931217,0.094236583522298,0.16334341143865,0.069106827916352,8.70431590037885,138.136471011418,0.86598304509118,0.896015498582942,0.775934229911748,0.346615136160956,0.563608186141304,0.04306640625,2.02412109375,1.9810546875,5.08695652173913,2.02412109375,0.04306640625,-8.75922515728394,0.129538324311024
16,f042_m109.wav_1,rap,0.249977324263039,4.47976089733579,5.31252237874338,2.30441898527005,0.760138206946718,6.41716675759229,5.65702855064557,0.103649134450528,0.067067086997401,0.134134173994801,0.067067086997401,10.7140762435044,169.415550986007,0.883759921407356,0.886863607941393,0.78377451245333,0.432142191657269,0.544202769886364,0.04306640625,2.02412109375,1.9810546875,3.34782608695652,1.85185546875,0.04306640625,-7.23581255952921,0.129538324311024
1781,f042_m109.wav_1,thump,1.77340136054422,4.34264749010513,7.08232681822484,0.300558773773517,0.098118624083662,4.65048444148254,4.55236581739888,1.01253609034373,0.438960732807975,1.35199905704856,0.913038324240587,17.0930676209254,347.589418450165,0.803756834757821,0.86525023853302,0.69545079299675,0.308276836685561,0.097673483455882,0.04306640625,1.33505859375,1.2919921875,7.46666666666667,0.30146484375,1.33505859375,0.582831260309179,0.129538324311024
1735,f042_m109.wav_1,thump,1.78530612244898,3.89616312928129,6.41444592837522,0.426265403808942,0.094103269172013,3.90640594765251,3.8123026784805,0.942407494145199,0.497544329207093,1.31702910672466,0.819484777517564,24.2512339388498,817.41993984016,0.815212978295637,0.865395998031844,0.705482048960664,0.41020183611863,0.103032288370253,0.04306640625,4.09130859375,4.0482421875,5.36170212765958,0.21533203125,0.04306640625,-0.096490805041152,0.129538324311024
1638,f042_m109.wav_1,thump,1.8209977324263,6.63110814209808,8.19126661173101,1.402011931804,0.135643144205087,16.0152267791618,15.8795836349567,1.07151956602577,0.415726170425298,1.41112686017601,0.995400689750713,36.2439463215357,1788.67483143944,0.860050719444536,0.865658634305656,0.744510331227954,0.344426037063539,0.25952583033377,0.04306640625,14.68564453125,14.642578125,3.70588235294118,0.04306640625,0.73212890625,0.378398329514607,0.129538324311024
1478,f042_m109.wav_1,thump,2.0352380952381,4.02031468553867,6.14173721515744,0.924712451144612,0.114974874371859,4.72477945281965,4.60980457844779,1.08779967159278,0.432780514504652,1.503035030104,1.07025451559934,40.0126687169627,2428.22338596514,0.848032085706531,0.86733624460352,0.735528964519993,0.411638402224104,0.059401939655172,0.04306640625,0.64599609375,0.6029296875,6,0.04306640625,0.04306640625,0,0.129538324311024
1366,f042_m109.wav_1,thump,2.07095238095238,4.3769835672264,6.56928643549807,0.950790166812994,0.117822651448639,5.27014925373134,5.1523266022827,1.1758797417272,0.585014796879204,1.55028921172989,0.965274414850686,25.4810746024841,919.530443930517,0.852303244627208,0.867617593910232,0.739473290385342,0.441340396425665,0.091222478693182,0.04306640625,2.71318359375,2.6701171875,6.45161290322581,0.04306640625,0.04306640625,0,0.129538324311024
1246,f042_m109.wav_1,thump,2.11854875283447,4.77894771626909,6.82566885533078,1.3211894953656,0.11186920700309,6.19812049433574,6.08625128733265,0.953932173237619,0.064375790831987,1.46893849989351,1.40456270906153,28.8399425930103,1161.08863117775,0.856011192879966,0.86777245465322,0.742822934056079,0.393437487693149,0.50818359375,0.04306640625,1.59345703125,1.550390625,1,1.59345703125,0.04306640625,-0.731817298481183,0.129538324311024
1534,f042_m109.wav_1,thump,2.33278911564626,4.17504621357541,6.69320997408025,0.536700376064379,0.073732000545586,4.34461526470646,4.27088326416087,1.14008490614291,0.678204354423474,1.64289158269824,0.964687228274769,58.0711148340922,4512.80310860732,0.817122081605232,0.8695253607857,0.710508372813752,0.358871131358205,0.095350534539474,0.04306640625,6.24462890625,6.2015625,4.72222222222222,0.21533203125,0.04306640625,-0.073845348404876,0.129538324311024
1688,f042_m109.wav_1,thump,2.39231292517007,5.82041010169061,7.53507162178862,1.6394451833555,0.414250427512825,10.3541706251188,9.93992019760593,1.09696299983408,0.65350987224158,1.73880305292849,1.08529318068691,32.9138594088495,1779.58866081693,0.886648877928159,0.869962688126722,0.771351441266923,0.350677207357173,0.459229995265152,0.04306640625,21.92080078125,21.877734375,8.98031496062992,2.62705078125,0.12919921875,-1.04411573261154,0.129538324311024
1422,f042_m109.wav_1,thump,2.52321995464853,3.83540673619825,6.26282799112646,0.561196180868312,0.103837146460097,4.07342821113313,3.96959106467303,1.28497312505249,0.806028596623835,1.8106439489376,1.00461535231377,33.0001112780542,1532.18706238945,0.828976337626779,0.870770667885011,0.72184827917614,0.43099734159583,0.077464494309105,0.04306640625,0.99052734375,0.9474609375,17.6363636363636,0.04306640625,0.04306640625,0,0.129538324311024
1306,f042_m109.wav_1,thump,2.64222222222222,4.0817708918707,6.43617398197864,0.803124139829342,0.098025048169557,4.62912881915772,4.53110377098816,1.30069659063037,0.367461368653422,1.84313956340446,1.47567819475104,33.9227748289487,1517.09540121432,0.831178914593708,0.871495744614645,0.724368887081836,0.409303096752994,0.239398552389706,0.04306640625,4.86650390625,4.8234375,7.14285714285714,0.04306640625,0.04306640625,0,0.129538324311024
1587,f042_m109.wav_1,thump,3.30873015873016,4.72805774926901,7.00635787724341,0.835680235193911,0.085834787267657,5.81077330988721,5.72493852261955,1.3538366787044,0.711931356904902,2.31669466140366,1.60476330449875,62.9722710822754,5286.99474202336,0.843985624294117,0.875086454183702,0.738560387345557,0.353800536092584,0.091893287221338,0.04306640625,4.09130859375,4.0482421875,6.29787234042553,0.04306640625,0.04306640625,0,0.129538324311024
1012,f045_m044.wav_1,rap,0.075759637188209,4.85723827147794,5.18886322856657,2.91836734693878,1.70348139255702,5.62545018007203,3.92196878751501,0.034436198721913,0.02754895897753,0.055097917955061,0.02754895897753,2.67788917276334,11.1618453378323,0.892863707728235,0.888963488813945,0.793723236657446,0.399472364936669,1.59345703125,0.04306640625,2.28251953125,2.239453125,2.92307692307692,2.28251953125,1.59345703125,-9.09537750673451,0.99425750492126
1071,f045_m044.wav_1,rap,0.092585034013605,4.53308484634657,5.45428423431457,2.52848722986248,1.10216110019646,4.88408644400786,3.78192534381139,0.035609628466771,0.021365777080063,0.04985347985348,0.028487702773417,4.64225202678169,33.7748824407201,0.880590138965582,0.921364763547583,0.811344725170357,0.420686400392339,1.28024680397727,0.04306640625,2.54091796875,2.4978515625,2.20689655172414,2.19638671875,2.54091796875,3.72124127479794,0.302482160433071
143,f045_m044.wav_1,rap,0.100997732426304,4.58218136691324,5.57314561379952,2.33768572714993,1.04997748761819,5.16073840612337,4.11076091850518,0.053865457294029,0.026932728647014,0.07406500377929,0.047132275132275,4.91692477113027,40.4251840679553,0.87843736014369,0.932095871051624,0.818787836367422,0.38795988596735,0.7505859375,0.38759765625,1.24892578125,0.861328125,3.7,0.81826171875,0.38759765625,-4.26409635299731,0.648369832677165
394,f045_m044.wav_1,rap,0.109387755102041,3.96998509930465,5.06213038728514,1.86533665835411,0.850374064837905,4.67248545303408,3.82211138819618,0.05469387755102,0.02734693877551,0.082040816326531,0.05469387755102,5.00109599108262,37.2418504865735,0.863093870565571,0.926082358726464,0.799296007455718,0.361741807131774,0.68291015625,0.55986328125,0.81826171875,0.2583984375,5,0.81826171875,0.55986328125,-2.36222452192164,0.561897914616142
17,f045_m044.wav_1,rap,0.109410430839002,4.33579284450865,5.02551916310497,2.47797173732336,1.36242726517041,4.86450540315877,3.50207813798836,0.041028911564626,0.013676303854875,0.047867063492064,0.034190759637188,3.82152840950226,21.3422580955449,0.878638427641527,0.903313163548995,0.793685657688583,0.367953933867619,0.897216796875,0.04306640625,1.59345703125,1.550390625,4.33333333333333,0.04306640625,0.38759765625,3.14897992227979,1.25367325910433
1130,f045_m044.wav_1,rap,0.109410430839002,4.47137782834853,5.23326837292126,2.36824605153782,1.15211970074813,5.46799667497922,4.31587697423109,0.054705215419501,0.034190759637188,0.082057823129252,0.047867063492064,4.99168135450159,40.8860331507712,0.884553072772001,0.934065678040193,0.826230665681315,0.427416772472042,0.60005859375,0.04306640625,2.36865234375,2.3255859375,3.51851851851852,0.99052734375,0.04306640625,-8.65969478626943,0.129538324311024
80,f045_m044.wav_1,rap,0.126235827664399,4.51754101829453,4.88909724415412,2.79755043227666,1.33933717579251,5.64265129682997,4.30331412103746,0.066439909297052,0.039863945578231,0.093015873015873,0.053151927437642,4.33468325061833,28.7697795341035,0.89297996087801,0.919201579650064,0.820828590634919,0.430443842894808,1.37052504595588,0.04306640625,3.91904296875,3.8759765625,4.46666666666667,3.57451171875,0.04306640625,-27.9749844227142,0.216010242372047
456,f045_m044.wav_1,rap,0.126235827664399,4.27479154828282,5.30828708769607,2.23487031700288,0.887608069164265,5.07204610951009,4.18443804034582,0.066439909297052,0.039863945578231,0.073083900226757,0.033219954648526,4.29874801692084,26.9314293000422,0.877067433535318,0.928339379968252,0.814216237438523,0.383554503025445,0.62876953125,0.04306640625,1.16279296875,1.1197265625,4.69230769230769,0.64599609375,0.38759765625,-2.0469500797108,0.907785586860236
704,f045_m044.wav_1,rap,0.126235827664399,4.43761607737822,5.72617958072448,1.8306916426513,0.935158501440922,5.11167146974063,4.17651296829971,0.079727891156463,0.053151927437642,0.099659863945578,0.046507936507937,6.51445591074201,60.2765367754049,0.864196889176591,0.940368706664403,0.812663710978391,0.380413957937299,0.83740234375,0.04306640625,1.93798828125,1.894921875,3.90909090909091,0.81826171875,0.47373046875,-2.72926677294773,0.99425750492126
890,f045_m044.wav_1,rap,0.126235827664399,4.35521175669132,4.79053801392531,2.86887608069164,1.09365994236311,5.35734870317003,4.26368876080692,0.066439909297052,0.039863945578231,0.073083900226757,0.033219954648526,3.90727220378399,25.2208110957693,0.887260724216695,0.925260937944995,0.820947689890494,0.370786342868638,1.42119140625,0.21533203125,5.81396484375,5.5986328125,3.4,5.81396484375,1.07666015625,-37.5274181280313,0.561897914616142
